2020-12-01,103.8945541381836
2020-12-02,102.83003997802734
2020-12-03,103.2578353881836
2020-12-04,104.58101654052734
2020-12-07,106.01363372802734
2020-12-08,108.52071380615234
2020-12-09,111.0775375366211
2020-12-10,109.88368225097656
2020-12-11,111.16706848144531
2020-12-14,109.4260482788086
2020-12-15,111.80378723144531
2020-12-16,111.66450500488281
2020-12-17,113.07723236083984
2020-12-18,112.54000091552734
2020-12-21,112.2713851928711
2020-12-22,112.65937805175781
2020-12-23,112.54000091552734
2020-12-24,113.6500015258789
2020-12-28,113.68000030517578
2020-12-29,112.91999816894531
2020-12-30,114.5
2020-12-31,115.22000122070312
2021-01-04,115.33999633789062
2021-01-05,117.51000213623047
2021-01-06,127.37999725341797
2021-01-07,129.86000061035156
2021-01-08,129.80999755859375
2021-01-11,129.47999572753906
2021-01-12,131.52999877929688
2021-01-13,124.66000366210938
2021-01-14,123.69000244140625
2021-01-15,122.1500015258789
2021-01-19,118.5999984741211
2021-01-20,118.31999969482422
2021-01-21,118.11000061035156
2021-01-22,117.83000183105469
2021-01-25,117.94999694824219
2021-01-26,114.75
2021-01-27,111.12999725341797
2021-01-28,108.81999969482422
2021-01-29,107.02999877929688
2021-02-01,110.44000244140625
2021-02-02,112.30999755859375
2021-02-03,112.0199966430664
2021-02-04,113.58999633789062
2021-02-05,115.55999755859375
2021-02-08,118.95999908447266
2021-02-09,121.75
2021-02-10,117.8499984741211
2021-02-11,119.12999725341797
2021-02-12,120.02999877929688
2021-02-16,116.2300033569336
2021-02-17,116.31999969482422
2021-02-18,115.30999755859375
2021-02-19,114.55000305175781
2021-02-22,121.56999969482422
2021-02-23,120.76000213623047
2021-02-24,122.66999816894531
2021-02-25,120.08000183105469
2021-02-26,119.36000061035156
2021-03-01,119.52999877929688
2021-03-02,118.97000122070312
2021-03-03,121.0199966430664
2021-03-04,121.70999908447266
2021-03-05,123.48999786376953
2021-03-08,125.45999908447266
2021-03-09,127.52999877929688
2021-03-10,131.25
2021-03-11,129.19000244140625
2021-03-12,130.6999969482422
2021-03-15,128.25
2021-03-16,128.80999755859375
2021-03-17,128.57000732421875
2021-03-18,128.17999267578125
2021-03-19,127.6500015258789
2021-03-22,126.56999969482422
2021-03-23,123.63999938964844
2021-03-24,124.91999816894531
2021-03-25,125.97000122070312
2021-03-26,128.27999877929688
2021-03-29,126.22000122070312
2021-03-30,126.58000183105469
2021-03-31,125.41000366210938
2021-04-01,126.37000274658203
2021-04-05,126.5
2021-04-06,125.41000366210938
2021-04-07,120.87000274658203
2021-04-08,120.5999984741211
2021-04-09,121.2699966430664
2021-04-12,121.19000244140625
2021-04-13,122.1500015258789
2021-04-14,121.77999877929688
2021-04-15,122.0999984741211
2021-04-16,122.83999633789062
2021-04-19,122.08000183105469
2021-04-20,121.04000091552734
2021-04-21,121.5199966430664
2021-04-22,119.87000274658203
2021-04-23,124.20999908447266
2021-04-26,124.20999908447266
2021-04-27,124.01000213623047
2021-04-28,124.97000122070312
2021-04-29,124.62000274658203
2021-04-30,127.19000244140625
2021-05-03,130.44000244140625
2021-05-04,133.60000610351562
2021-05-05,132.6300048828125
2021-05-06,132.91000366210938
2021-05-07,131.5800018310547
2021-05-10,129.4600067138672
2021-05-11,130.39999389648438
2021-05-12,128.27000427246094
2021-05-13,133.1999969482422
