2020-12-03,108.2300033569336
2020-12-04,108.0
2020-12-07,107.27999877929688
2020-12-08,108.69999694824219
2020-12-09,106.1500015258789
2020-12-10,111.72000122070312
2020-12-11,108.87000274658203
2020-12-14,108.77999877929688
2020-12-15,112.91999816894531
2020-12-16,117.58000183105469
2020-12-17,123.55999755859375
2020-12-18,125.25
2020-12-21,128.72000122070312
2020-12-22,130.5
2020-12-23,134.57000732421875
2020-12-24,133.77999877929688
2020-12-28,130.35000610351562
2020-12-29,129.77000427246094
2020-12-30,134.11000061035156
2020-12-31,135.33999633789062
2021-01-04,129.77999877929688
2021-01-05,134.6300048828125
2021-01-06,129.52000427246094
2021-01-07,139.82000732421875
2021-01-08,145.83999633789062
2021-01-11,148.22999572753906
2021-01-12,151.32000732421875
2021-01-13,153.64999389648438
2021-01-14,163.92999267578125
2021-01-15,170.89999389648438
2021-01-19,184.69000244140625
2021-01-20,191.7100067138672
2021-01-21,182.22999572753906
2021-01-22,181.75999450683594
2021-01-25,179.3300018310547
2021-01-26,170.69000244140625
2021-01-27,156.9600067138672
2021-01-28,156.83999633789062
2021-01-29,160.07000732421875
2021-02-01,165.36000061035156
2021-02-02,176.77999877929688
2021-02-03,173.35000610351562
2021-02-04,178.25
2021-02-05,177.52000427246094
2021-02-08,183.60000610351562
2021-02-09,183.8300018310547
2021-02-10,179.82000732421875
2021-02-11,182.3300018310547
2021-02-12,182.57000732421875
2021-02-16,177.6999969482422
2021-02-17,176.8000030517578
2021-02-18,171.47000122070312
2021-02-19,175.36000061035156
2021-02-22,166.7899932861328
2021-02-23,161.67999267578125
2021-02-24,156.89999389648438
2021-02-25,147.38999938964844
2021-02-26,147.52000427246094
2021-03-01,162.02000427246094
2021-03-02,148.00999450683594
2021-03-03,140.6699981689453
2021-03-04,133.07000732421875
2021-03-05,137.25
2021-03-08,127.55999755859375
2021-03-09,135.13999938964844
2021-03-10,135.64999389648438
2021-03-11,148.66000366210938
2021-03-12,143.69000244140625
2021-03-15,142.27999877929688
2021-03-16,142.25
2021-03-17,140.3000030517578
2021-03-18,132.5
2021-03-19,132.47000122070312
2021-03-22,138.5
2021-03-23,132.1199951171875
2021-03-24,126.2699966430664
2021-03-25,130.0800018310547
2021-03-26,128.4199981689453
2021-03-29,127.58999633789062
2021-03-30,129.39999389648438
2021-03-31,133.42999267578125
2021-04-01,130.9600067138672
2021-04-05,125.11000061035156
2021-04-06,127.69000244140625
2021-04-07,135.27999877929688
2021-04-08,132.8800048828125
2021-04-09,132.6300048828125
2021-04-12,132.0500030517578
2021-04-13,161.2899932861328
2021-04-14,164.8300018310547
2021-04-15,163.60000610351562
2021-04-16,164.2899932861328
2021-04-19,164.3300018310547
2021-04-20,150.77000427246094
2021-04-21,157.47000122070312
2021-04-22,164.47999572753906
2021-04-23,173.07000732421875
2021-04-26,173.91000366210938
2021-04-27,177.19000244140625
2021-04-28,176.6699981689453
2021-04-29,168.25999450683594
2021-04-30,166.2100067138672
2021-05-03,161.07000732421875
2021-05-04,156.00999450683594
2021-05-05,151.4600067138672
2021-05-06,155.5800018310547
2021-05-07,158.13999938964844
2021-05-10,149.4499969482422
2021-05-11,150.05999755859375
2021-05-12,145.55999755859375
2021-05-13,151.67999267578125
2021-05-14,152.92999267578125
2021-05-17,153.99000549316406
2021-05-18,157.5800018310547
2021-05-19,158.25999450683594
2021-05-20,162.19000244140625
2021-05-21,164.75
2021-05-24,162.63999938964844
2021-05-25,157.24000549316406
2021-05-26,164.58999633789062
2021-05-27,169.17999267578125
2021-05-28,177.66000366210938
2021-06-01,180.0
2021-06-02,176.7899932861328
2021-06-03,176.24000549316406
2021-06-04,171.47000122070312
2021-06-07,171.27999877929688
2021-06-08,169.07000732421875
2021-06-09,171.33999633789062
2021-06-10,172.83999633789062
2021-06-11,169.6300048828125
2021-06-14,170.0
2021-06-15,166.10000610351562
2021-06-16,162.9600067138672
2021-06-17,161.08999633789062
2021-06-18,157.3000030517578
